,event,channel,time,time_len,integral,ampl,npeaks,is_sat
0,0,CH1,-1.145205e-06,2.0799999999999996e-07,8.847453333331656e-11,0.0007370178571428571,1.0,False
1,0,CH1,-8.87605e-07,2.6879999999999997e-07,1.58109980952351e-10,0.0011455744047619049,1.0,False
2,0,CH1,-1.8805e-08,6.8e-07,1.9458548190472503e-09,0.00862191369047619,1.0,False
3,0,CH1,1.945995e-06,2.0639999999999984e-07,1.040635190475993e-10,0.0009091160714285714,1.0,False
4,0,CH1,2.409995e-06,1.2480000000000006e-07,3.976440952380199e-11,0.0004955744047619047,0.0,False
5,0,CH1,5.219595e-06,1.4560000000000077e-07,3.650521428570737e-11,0.00031878869047619046,0.0,False
6,0,CH1,5.669195e-06,3.343999999999997e-07,1.4877942380949563e-10,0.0010506339285714288,1.0,False
7,0,CH1,6.601995e-06,6.23999999999996e-08,1.7585328571425242e-11,0.00037317857142857145,0.0,False
8,0,CH1,6.669195e-06,1.6000000000001202e-09,0.0,,0.0,False
9,0,CH1,6.675595e-06,2.720000000000035e-08,4.782299999999093e-12,0.00019877380952380955,0.0,False
10,0,CH1,7.097995e-06,2.415999999999995e-07,6.998928571427244e-11,0.0004245922619047619,0.0,False
11,0,CH1,7.763595e-06,2.0640000000000026e-07,5.260030476189479e-11,0.0004417797619047619,0.0,False
12,1,CH1,-7.80725e-07,9.600000000000001e-08,2.7439366666668722e-11,0.00038783630952380954,0.0,False
13,1,CH1,-4.91125e-07,1.1039999999999998e-07,3.245551904762149e-11,0.0004276428571428571,0.0,False
14,1,CH1,-1.7525e-08,8.624e-07,3.286779019047866e-09,0.011453907738095237,2.0,False
15,1,CH1,8.89675e-07,5.504e-07,2.493602809523997e-10,0.0006864970238095237,2.0,False
16,1,CH1,3.459275e-06,1.3600000000000005e-07,4.1620319047622175e-11,0.00043783630952380946,0.0,False
17,1,CH1,3.878475e-06,2.48e-07,9.526750952381669e-11,0.0007311398809523809,1.0,False
18,1,CH1,4.128075e-06,1.6000000000001202e-09,0.0,,0.0,False
19,1,CH1,4.540875e-06,2.256e-07,5.83237857142901e-11,0.0004369434523809524,0.0,False
20,1,CH1,4.912075e-06,1.3439999999999993e-07,3.92520428571458e-11,0.00043404166666666667,0.0,False
21,1,CH1,5.049675e-06,1.3600000000000005e-07,3.055412857143086e-11,0.00027399702380952385,0.0,False
22,1,CH1,5.497675e-06,1.7600000000000052e-07,5.330222380952781e-11,0.0004951279761904763,0.0,False
23,1,CH1,6.659275e-06,1.0079999999999995e-07,2.7639314285716354e-11,0.0003800982142857143,0.0,False
24,2,CH1,-1.687765e-06,9.920000000000004e-08,2.4533180952382798e-11,0.0003143988095238095,0.0,False
25,2,CH1,-6.01365e-07,1.3599999999999995e-07,3.3988057142859695e-11,0.0003247410714285714,0.0,False
26,2,CH1,-1.5765e-08,1.1632e-06,5.084090061905143e-09,0.01794066369047619,2.0,False
27,2,CH1,1.163435e-06,1.9839999999999987e-07,1.0600701904762701e-10,0.0009144732142857142,1.0,False
28,2,CH1,1.651435e-06,4.5599999999999974e-07,1.8283424761906136e-10,0.000740514880952381,1.0,False
29,2,CH1,2.134635e-06,1.7599999999999628e-08,2.949190476190698e-12,0.0001935654761904762,0.0,False
30,2,CH1,2.153835e-06,1.6000000000001202e-09,0.0,,0.0,False
31,2,CH1,2.390635e-06,1.3439999999999993e-07,3.020275714285941e-11,0.00031953273809523806,0.0,False
32,2,CH1,2.990635e-06,1.5359999999999968e-07,5.1610404761908634e-11,0.0005293541666666667,0.0,False
33,2,CH1,3.405035e-06,1.1520000000000018e-07,2.954510952381174e-11,0.0003547261904761904,0.0,False
34,2,CH1,3.915435e-06,1.856000000000004e-07,8.34746190476253e-11,0.0007671517857142857,1.0,False
35,2,CH1,4.750635e-06,2.239999999999999e-07,1.02664914285722e-10,0.0008735505952380952,1.0,False
36,2,CH1,5.003435e-06,1.7599999999999628e-08,2.8827619047621212e-12,0.0001845625,0.0,False
37,2,CH1,5.048235e-06,1.439999999999998e-07,5.2020628571432483e-11,0.0006083720238095238,0.0,False
38,2,CH1,5.197035e-06,9.599999999999874e-09,1.399000000000105e-12,0.00018151190476190475,0.0,False
39,2,CH1,6.078635e-06,2.832000000000001e-07,9.97598238095313e-11,0.0005501874999999999,1.0,False
40,2,CH1,6.374635e-06,1.6000000000001202e-09,0.0,,0.0,False
41,2,CH1,7.213035e-06,1.551999999999998e-07,4.907439523809892e-11,0.000492375,0.0,False
42,2,CH1,7.849835e-06,9.920000000000068e-08,2.9596038095240316e-11,0.0003853065476190476,0.0,False
43,3,CH1,-1.974325e-06,5.760000000000009e-08,1.0521571428572216e-11,0.00020465178571428574,0.0,False
44,3,CH1,-1.444725e-06,6.879999999999987e-08,1.491498095238207e-11,0.0002884315476190476,0.0,False
45,3,CH1,-1.329525e-06,5.2799999999999943e-08,9.743528571429304e-12,0.00020881845238095238,0.0,False
46,3,CH1,-1.049525e-06,3.087999999999999e-07,9.936926666667413e-11,0.0004736994047619047,0.0,False
47,3,CH1,-2.5525e-08,2.944e-07,2.6184466190478155e-10,0.0020321071428571424,1.0,False
48,3,CH1,1.281675e-06,1.0399999999999998e-07,2.9863842857145097e-11,0.00041886309523809525,0.0,False
49,3,CH1,1.420875e-06,1.536000000000001e-07,5.569421428571846e-11,0.0005462440476190476,1.0,False
50,3,CH1,2.065675e-06,1.3439999999999993e-07,3.712251904762184e-11,0.0004169285714285714,0.0,False
51,3,CH1,2.889675e-06,1.408e-07,4.694729047619401e-11,0.0004722857142857143,0.0,False
52,3,CH1,4.720075e-06,2.560000000000023e-08,5.0375952380956164e-12,0.0002328511904761905,0.0,False
53,3,CH1,4.758475e-06,4.319999999999986e-08,8.539109523810165e-12,0.00023337202380952383,0.0,False
54,3,CH1,5.654475e-06,6.400000000000057e-08,1.713384285714414e-11,0.00034616964285714286,0.0,False
55,3,CH1,6.148875e-06,4.800000000000005e-07,3.679204142857419e-10,0.0013705744047619046,1.0,False
56,3,CH1,7.982475e-06,1.5999999999999508e-08,2.8619857142859293e-12,0.00020747916666666668,0.0,False
57,4,CH1,-1.935125e-06,1.6159999999999986e-07,5.03567857142895e-11,0.00039810416666666667,0.0,False
58,4,CH1,-3.78325e-07,1.632e-07,6.736434761905266e-11,0.0006231785714285714,1.0,False
59,4,CH1,-1.5125e-08,1.0992e-06,3.2679624666669117e-09,0.011056363095238095,2.0,False
60,4,CH1,1.296875e-06,1.536000000000001e-07,4.124623809524119e-11,0.00048054464285714286,0.0,False
61,4,CH1,1.474475e-06,3.2000000000000287e-09,2.717285714285919e-13,0.00016983035714285716,0.0,False
62,4,CH1,1.536875e-06,2.5600000000000017e-08,4.244261904762224e-12,0.00018173511904761905,0.0,False
63,4,CH1,2.279275e-06,8.000000000000008e-08,2.1547319047620664e-11,0.00035256845238095235,0.0,False
64,4,CH1,3.701675e-06,1.5199999999999998e-07,3.6589033333336084e-11,0.0003916309523809524,0.0,False
65,4,CH1,4.245675e-06,1.6160000000000028e-07,4.511845238095577e-11,0.00045755357142857143,0.0,False
66,4,CH1,5.354475e-06,2.015999999999999e-07,6.012726190476642e-11,0.0004702767857142857,0.0,False
67,4,CH1,7.428075e-06,1.423999999999997e-07,4.0370804761907794e-11,0.0003919285714285714,0.0,False
68,5,CH1,-1.929365e-06,2.8800000000000258e-08,5.154266666667054e-12,0.00019758333333333333,0.0,False
69,5,CH1,-1.737365e-06,3.199999999999986e-08,5.654866666667091e-12,0.00019676488095238096,0.0,False
70,5,CH1,-1.646165e-06,3.5200000000000103e-08,6.4527285714290565e-12,0.00020718154761904762,0.0,False
71,5,CH1,-1.556565e-06,6.3999999999998456e-09,8.309000000000624e-13,0.00017429464285714287,0.0,False
72,5,CH1,-1.510165e-06,2.5600000000000017e-08,4.5004523809527205e-12,0.00020026190476190475,0.0,False
73,5,CH1,-1.367765e-06,1.5999999999999084e-09,0.0,,0.0,False
74,5,CH1,-1.356565e-06,4.319999999999986e-08,8.036728571429174e-12,0.0002119434523809524,0.0,False
75,5,CH1,-1.310165e-06,4.800000000000149e-09,5.502428571428985e-13,0.00017310416666666668,0.0,False
76,5,CH1,-1.282965e-06,6.079999999999991e-08,1.2788004761905722e-11,0.0002581488095238095,0.0,False
77,5,CH1,-1.183765e-06,5.760000000000009e-08,1.0418595238096023e-11,0.00021618452380952382,0.0,False
78,5,CH1,-5.40565e-07,4.64000000000001e-08,8.809828571429233e-12,0.00021469642857142857,0.0,False
79,5,CH1,-1.7365e-08,1.4688e-06,6.234854028571897e-09,0.016590440476190477,3.0,False
80,5,CH1,1.598635e-06,3.0399999999999955e-08,5.238733333333727e-12,0.0001867202380952381,0.0,False
81,5,CH1,1.985835e-06,1.648000000000001e-07,4.217750476190793e-11,0.0004011547619047619,0.0,False
82,5,CH1,2.158635e-06,3.2000000000000287e-08,5.6510571428575676e-12,0.00020338690476190478,0.0,False
83,5,CH1,2.894635e-06,2.8800000000000046e-08,5.734266666667098e-12,0.00023523214285714285,0.0,False
84,5,CH1,2.942635e-06,2.400000000000011e-08,4.153247619047931e-12,0.0001960952380952381,0.0,False
85,5,CH1,3.667435e-06,4.319999999999986e-08,9.655300000000725e-12,0.0002710952380952381,0.0,False
86,5,CH1,3.747435e-06,3.8400000000000344e-08,6.898923809524329e-12,0.00020450297619047618,0.0,False
87,5,CH1,3.835435e-06,2.400000000000011e-08,3.952652380952677e-12,0.00018054464285714286,0.0,False
88,5,CH1,3.918635e-06,3.999999999999962e-08,7.110176190476725e-12,0.00020480059523809524,0.0,False
89,5,CH1,3.960235e-06,1.4400000000000235e-08,2.266209523809694e-12,0.00018314880952380953,0.0,False
90,5,CH1,4.369835e-06,3.999999999999962e-08,8.222200000000617e-12,0.0002498898809523809,0.0,False
91,5,CH1,4.430635e-06,3.1999999999993934e-09,2.7137142857144893e-13,0.00016960714285714284,0.0,False
92,5,CH1,4.437035e-06,1.6000000000001202e-09,0.0,,0.0,False
93,5,CH1,4.645035e-06,6.079999999999949e-08,1.1947409523810422e-11,0.00022555952380952382,0.0,False
94,5,CH1,5.043435e-06,2.079999999999987e-08,3.5170523809526453e-12,0.00019460714285714285,0.0,False
95,5,CH1,5.187435e-06,2.3039999999999952e-07,6.884456666667184e-11,0.0004963184523809524,0.0,False
96,5,CH1,5.536235e-06,3.1999999999993934e-09,2.7220476190478237e-13,0.0001701279761904762,0.0,False
97,5,CH1,5.544235e-06,1.6000000000001202e-09,0.0,,0.0,False
98,5,CH1,5.784235e-06,4.319999999999994e-07,2.044262952381106e-10,0.000985232142857143,1.0,False
99,5,CH1,6.224235e-06,4.7999999999995136e-09,5.410761904762312e-13,0.0001691607142857143,0.0,False
100,5,CH1,6.664235e-06,2.5599999999999382e-08,4.349619047619374e-12,0.00018939880952380955,0.0,False
101,5,CH1,6.792235e-06,1.6000000000001202e-09,0.0,,0.0,False
102,5,CH1,6.798635e-06,5.279999999999973e-08,9.432695238095947e-12,0.00019676488095238094,0.0,False
103,5,CH1,6.857835e-06,1.1040000000000067e-07,2.265718571428742e-11,0.00023738988095238096,0.0,False
104,5,CH1,7.003435e-06,1.0400000000000019e-07,2.124598571428731e-11,0.00023471130952380955,0.0,False
105,5,CH1,7.326635e-06,4.159999999999999e-07,1.566794857142975e-10,0.0008366458333333333,1.0,False
106,5,CH1,7.781035e-06,1.6000000000001202e-09,0.0,,0.0,False
107,5,CH1,7.793835e-06,1.6000000000001202e-09,0.0,,0.0,False
108,5,CH1,7.867435e-06,1.6000000000001202e-09,0.0,,0.0,False
109,5,CH1,7.870635e-06,1.6000000000001202e-09,0.0,,0.0,False
110,6,CH1,-1.677525e-06,4.6720000000000016e-07,4.2754480000003204e-10,0.002419979166666666,1.0,False
111,6,CH1,-1.178325e-06,3.359999999999998e-08,5.902309523809967e-12,0.00019408630952380952,0.0,False
112,6,CH1,-9.63925e-07,8.960000000000006e-08,2.4179000000001818e-11,0.00040919047619047613,0.0,False
113,6,CH1,-8.71125e-07,1.4399999999999917e-08,2.298947619047792e-12,0.00018515773809523812,0.0,False
114,6,CH1,-1.33525e-07,1.4208e-06,4.4967627666670046e-09,0.014127047619047619,2.0,False
115,6,CH1,1.320875e-06,7.679999999999984e-08,1.7104100000001285e-11,0.00026454761904761906,0.0,False
116,6,CH1,2.392875e-06,9.760000000000013e-08,2.7073714285716312e-11,0.0003783125,0.0,False
117,6,CH1,2.519275e-06,6.400000000000057e-09,8.141142857143469e-13,0.0001701279761904762,0.0,False
118,6,CH1,2.575275e-06,1.6000000000001202e-09,0.0,,0.0,False
119,6,CH1,2.578475e-06,2.0800000000000292e-08,3.3370523809526324e-12,0.00018017261904761903,0.0,False
120,6,CH1,2.600875e-06,4.000000000000004e-08,7.055890476191007e-12,0.00019430952380952382,0.0,False
121,6,CH1,2.668075e-06,1.6000000000001202e-09,0.0,,0.0,False
122,6,CH1,2.671275e-06,2.5599999999999806e-08,4.343547619047946e-12,0.00019006845238095238,0.0,False
123,6,CH1,2.746475e-06,2.912000000000003e-07,1.4706322857143962e-10,0.0010010059523809524,1.0,False
124,6,CH1,3.047275e-06,1.6000000000001202e-09,0.0,,0.0,False
125,6,CH1,4.944875e-06,2.496000000000001e-07,1.11423047619056e-10,0.0009046517857142858,1.0,False
126,6,CH1,6.541675e-06,6.399999999999634e-09,8.273285714286335e-13,0.00017466666666666667,0.0,False
127,6,CH1,6.552875e-06,6.399999999999634e-09,8.185190476191093e-13,0.00017161607142857145,0.0,False
128,6,CH1,6.564075e-06,1.5999999999992732e-09,0.0,,0.0,False
129,7,CH1,-1.286965e-06,1.0720000000000001e-07,2.830694285714498e-11,0.00037630357142857143,0.0,False
130,7,CH1,-2.2965e-08,1.0224e-06,4.127505804762214e-09,0.01488113988095238,1.0,False
131,7,CH1,1.156235e-06,4.479999999999998e-08,7.964766666667264e-12,0.00019624404761904763,0.0,False
132,7,CH1,1.204235e-06,4.800000000000149e-09,5.606000000000422e-13,0.00017593154761904765,0.0,False
133,7,CH1,1.689035e-06,1.4400000000000023e-08,2.3079952380954117e-12,0.00018605059523809525,0.0,False
134,7,CH1,2.858635e-06,1.2640000000000018e-07,4.121494761905071e-11,0.0004498154761904762,0.0,False
135,7,CH1,3.015435e-06,1.6000000000001202e-09,0.0,,0.0,False
136,7,CH1,3.020235e-06,1.9200000000000172e-08,3.172704761905e-12,0.00018530654761904765,0.0,False
137,7,CH1,3.233035e-06,1.8559999999999997e-07,5.214033333333725e-11,0.00046328273809523806,0.0,False
138,7,CH1,3.445835e-06,4.7999999999999795e-08,9.89691428571503e-12,0.0002373154761904762,0.0,False
139,7,CH1,3.644235e-06,1.919999999999975e-08,3.1802047619050007e-12,0.00018627380952380951,0.0,False
140,7,CH1,5.057035e-06,1.4080000000000041e-07,4.916157619047989e-11,0.0005027916666666666,1.0,False
141,7,CH1,5.298635e-06,3.999999999999962e-08,7.469700000000561e-12,0.00021997916666666666,0.0,False
142,7,CH1,5.439435e-06,9.600000000000044e-08,2.3834366666668454e-11,0.0003012291666666667,0.0,False
143,7,CH1,5.645835e-06,3.83999999999995e-08,7.19701904761959e-12,0.0002155892857142857,0.0,False
144,7,CH1,6.461835e-06,2.432000000000005e-07,8.415660952381584e-11,0.0005284613095238094,1.0,False
145,7,CH1,6.708235e-06,1.5999999999992732e-09,0.0,,0.0,False
