,event,channel,time,time_len,integral,ampl,npeaks,is_sat
0,0,CH1,-1.882485e-06,1.7439999999999997e-07,5.0699499999990377e-11,0.00044398065476190465,0.0,False
1,0,CH1,-1.706485e-06,4.800000000000149e-09,5.779999999998903e-13,0.00018215029761904758,0.0,False
2,0,CH1,-9.30485e-07,5.696e-07,4.3538910714277454e-10,0.002419501488095238,2.0,False
3,0,CH1,-3.09685e-07,1.1199999999999994e-08,1.887690476190118e-12,0.00020409970238095232,0.0,False
4,0,CH1,-2.6485e-08,1.0288e-06,4.58156692857056e-09,0.013645022321428571,1.0,False
5,0,CH1,1.154315e-06,1.919999999999996e-08,3.5567976190469437e-12,0.0002171949404761904,0.0,False
6,0,CH1,1.226315e-06,4.799999999999937e-09,5.753809523808432e-13,0.00017999255952380947,0.0,False
7,0,CH1,1.943115e-06,2.960000000000002e-07,1.669389761904445e-10,0.001207001488095238,1.0,False
8,0,CH1,4.509515e-06,3.119999999999997e-07,2.0648016666662754e-10,0.0012982961309523809,1.0,False
9,0,CH1,5.215115e-06,9.600000000000721e-09,1.4579166666663898e-12,0.0001836383928571428,0.0,False
10,0,CH1,5.274315e-06,1.5840000000000004e-07,5.364485714284697e-11,0.0005078943452380951,0.0,False
11,0,CH1,5.463115e-06,2.560000000000023e-08,4.394226190475357e-12,0.00018668898809523802,0.0,False
12,0,CH1,6.546315e-06,3.4400000000000043e-07,3.5903540476183664e-10,0.002040037202380952,1.0,False
13,0,CH1,6.920715e-06,1.7600000000000475e-08,3.1141666666660753e-12,0.00020856398809523805,0.0,False
14,1,CH1,-1.7685e-08,1.1824e-06,3.707820690475487e-09,0.01037485863095238,2.0,False
15,1,CH1,1.217515e-06,5.92e-08,1.13216190476169e-11,0.00020387648809523803,0.0,False
16,1,CH1,1.929515e-06,1.0240000000000007e-07,3.429670238094587e-11,0.00047612351190476186,0.0,False
17,1,CH1,2.087915e-06,6.079999999999991e-08,1.2875321428568985e-11,0.00023750744047619044,0.0,False
18,1,CH1,2.259115e-06,1.3120000000000012e-07,3.128346428570835e-11,0.00036005208333333326,0.0,False
19,1,CH1,2.451115e-06,1.7760000000000021e-07,4.975690476189531e-11,0.0004405580357142856,0.0,False
20,1,CH1,3.457515e-06,4.319999999999986e-08,9.573999999998182e-12,0.00027828124999999994,0.0,False
21,1,CH1,4.500715e-06,3.408000000000002e-07,2.786197857142329e-10,0.0019933110119047617,1.0,False
22,1,CH1,4.844715e-06,3.2000000000002404e-09,2.87869047618993e-13,0.00017991815476190473,0.0,False
23,1,CH1,6.193515e-06,1.711999999999993e-07,7.712161904760441e-11,0.000758861607142857,1.0,False
24,1,CH1,6.366315e-06,1.6000000000001202e-09,0.0,,0.0,False
25,1,CH1,6.470315e-06,9.919999999999983e-08,3.056691666666086e-11,0.00044226934523809513,0.0,False
26,1,CH1,6.582315e-06,5.920000000000021e-08,1.1706261904759681e-11,0.00022255208333333326,0.0,False
27,1,CH1,6.644715e-06,3.1999999999993934e-09,2.869166666666122e-13,0.0001793229166666666,0.0,False
28,1,CH1,6.697515e-06,1.1199999999999994e-08,1.8081666666663232e-12,0.00019375744047619043,0.0,False
29,1,CH1,6.742315e-06,3.2000000000002404e-09,2.892976190475641e-13,0.00018081101190476186,0.0,False
30,1,CH1,6.953515e-06,2.400000000000011e-08,4.443857142856299e-12,0.0002165997023809523,0.0,False
31,1,CH1,7.631915e-06,1.1039999999999982e-07,2.8118666666661327e-11,0.0003402604166666666,0.0,False
32,2,CH1,-1.631925e-06,2.239999999999999e-08,3.895988095238387e-12,0.0001933854166666666,0.0,False
33,2,CH1,-1.041525e-06,1.76e-07,6.130713095238554e-11,0.0005157068452380951,1.0,False
34,2,CH1,-8.60725e-07,8.000000000000072e-09,1.199690476190566e-12,0.00019189732142857138,0.0,False
35,2,CH1,-5.51925e-07,2.0799999999999974e-08,3.5788333333336014e-12,0.0001904836309523809,0.0,False
36,2,CH1,-1.5925e-08,1.2128e-06,3.779969607143141e-09,0.016655364583333335,3.0,False
37,2,CH1,1.238475e-06,2.1760000000000004e-07,7.174375000000536e-11,0.0005400372023809524,1.0,False
38,2,CH1,1.524875e-06,1.7439999999999997e-07,6.55431904761954e-11,0.0006234449404761905,0.0,False
39,2,CH1,1.860875e-06,1.2320000000000015e-07,3.6014476190478885e-11,0.00046124255952380945,0.0,False
40,2,CH1,2.822475e-06,8.959999999999996e-08,2.349613095238271e-11,0.00033386160714285706,0.0,False
41,2,CH1,3.188875e-06,2.735999999999998e-07,1.124709523809608e-10,0.0007095312499999999,0.0,False
42,3,CH1,-1.983765e-06,3.2000000000002404e-09,2.926309523809743e-13,0.00018289434523809518,0.0,False
43,3,CH1,-1.978965e-06,2.8800000000000046e-08,5.2882976190480145e-12,0.00020469494047619042,0.0,False
44,3,CH1,-1.218965e-06,2.8799999999999993e-07,1.8636558333334734e-10,0.0012935342261904761,1.0,False
45,3,CH1,-1.7365e-08,1.1055999999999998e-06,5.569593809524228e-09,0.01774264136904762,2.0,False
46,3,CH1,1.133035e-06,2.5600000000000017e-08,4.674702380952731e-12,0.00020462053571428568,0.0,False
47,3,CH1,1.446635e-06,5.184000000000002e-07,3.470709880952641e-10,0.0016986681547619046,1.0,False
48,3,CH1,2.749035e-06,5.439999999999985e-08,1.5221226190477332e-11,0.0003645907738095237,0.0,False
49,3,CH1,4.542635e-06,1.6960000000000004e-07,8.3810535714292e-11,0.0007730729166666665,1.0,False
50,3,CH1,4.806635e-06,6.240000000000003e-07,4.4706165476193823e-10,0.0014762723214285713,2.0,False
51,3,CH1,5.433835e-06,2.5599999999999975e-07,1.4448308333334415e-10,0.000979248511904762,1.0,False
52,4,CH1,-5.43925e-07,5.92e-08,1.5107452380953513e-11,0.0003567782738095237,0.0,False
53,4,CH1,-4.76725e-07,1.5999999999999614e-09,0.0,,0.0,False
54,4,CH1,-1.7525e-08,1.0544e-06,3.882100690476482e-09,0.009608489583333333,2.0,False
55,4,CH1,1.222475e-06,1.0399999999999998e-07,3.14890952380976e-11,0.00041243303571428567,0.0,False
56,4,CH1,2.371275e-06,1.1679999999999988e-07,3.906895238095531e-11,0.00044896577380952374,0.0,False
57,4,CH1,4.169675e-06,1.856000000000004e-07,7.667529761905338e-11,0.0007895907738095238,0.0,False
58,4,CH1,4.384075e-06,1.6000000000001202e-09,0.0,,0.0,False
59,4,CH1,4.392075e-06,4.800000000000361e-09,5.825238095238531e-13,0.00018252232142857138,0.0,False
60,4,CH1,4.398475e-06,4.7999999999995136e-09,5.744285714286144e-13,0.0001805133928571428,0.0,False
61,4,CH1,5.321675e-06,9.28000000000002e-08,2.192270238095402e-11,0.00032441220238095227,0.0,False
62,4,CH1,5.476875e-06,2.079999999999987e-08,3.639904761905034e-12,0.0001943526785714285,0.0,False
63,4,CH1,5.780875e-06,1.311999999999997e-07,4.979417857143231e-11,0.0005442038690476191,1.0,False
64,4,CH1,5.921675e-06,4.7999999999995136e-09,5.832380952381388e-13,0.00018415922619047614,0.0,False
65,4,CH1,5.937675e-06,6.400000000000481e-09,8.734880952381605e-13,0.00018683779761904755,0.0,False
66,4,CH1,6.355275e-06,2.4160000000000036e-07,1.0478642857143644e-10,0.0008392187499999999,1.0,False
67,4,CH1,6.756875e-06,1.5199999999999956e-07,4.4014452380955675e-11,0.00044323660714285705,0.0,False
68,5,CH1,-9.93205e-07,3.4720000000000004e-07,2.7046459523804393e-10,0.0015786532738095238,1.0,False
69,5,CH1,-6.12405e-07,1.4400000000000023e-08,2.3787857142852627e-12,0.0001936086309523809,0.0,False
70,5,CH1,-5.56405e-07,7.999999999999966e-09,1.1688571428569209e-12,0.00018549851190476186,0.0,False
71,5,CH1,-1.5605e-08,1.7584e-06,5.732074023808438e-09,0.01723624255952381,5.0,False
72,5,CH1,3.481995e-06,1.2319999999999994e-07,2.812816666666132e-11,0.0003406324404761904,0.0,False
73,5,CH1,3.856395e-06,2.1120000000000062e-07,8.288405952379381e-11,0.0006359449404761905,1.0,False
74,5,CH1,7.469195e-06,2.1920000000000037e-07,8.525959523807906e-11,0.0007039508928571427,0.0,False
75,6,CH1,-1.998805e-06,2.560000000000023e-08,5.3956547619051665e-12,0.0002500074404761904,0.0,False
76,6,CH1,-1.936405e-06,6.400000000000057e-09,8.907500000000667e-13,0.00018899553571428566,0.0,False
77,6,CH1,-1.907605e-06,2.112000000000002e-07,6.652953571429068e-11,0.0004816294642857142,0.0,False
78,6,CH1,-1.645205e-06,1.2640000000000018e-07,4.229509523809841e-11,0.0004947991071428571,0.0,False
79,6,CH1,-1.421205e-06,7.839999999999996e-08,2.3792000000001784e-11,0.00043155505952380946,0.0,False
80,6,CH1,-1.314005e-06,2.2080000000000007e-07,1.0509175000000787e-10,0.0009568526785714284,1.0,False
81,6,CH1,-1.8005e-08,1.024e-06,4.134658440476501e-09,0.01343125744047619,2.0,False
82,6,CH1,1.125995e-06,6.080000000000012e-08,1.3977345238096282e-11,0.0002785044642857142,0.0,False
83,6,CH1,2.781995e-06,1.0560000000000031e-07,3.197696428571668e-11,0.00044450148809523803,0.0,False
