,event,channel,time,time_len,integral,ampl,npeaks,is_sat
0,0,CH1,-1.979765e-06,1.3280000000000024e-07,4.354171904762231e-11,0.0003964598214285713,0.0,False
1,0,CH1,-1.835765e-06,3.2000000000000287e-09,2.962404761904983e-13,0.00018515029761904754,0.0,False
2,0,CH1,-1.830965e-06,6.079999999999991e-08,1.255982619047713e-11,0.00023157886904761897,0.0,False
3,0,CH1,-1.765365e-06,3.359999999999998e-08,6.153023809524269e-12,0.00020099851190476183,0.0,False
4,0,CH1,-1.677365e-06,2.7199999999999926e-08,5.246157142857536e-12,0.00021818601190476183,0.0,False
5,0,CH1,-1.118965e-06,8.592000000000001e-07,7.290691809524356e-10,0.002419674107142857,3.0,False
6,0,CH1,-1.36565e-07,2.0416e-06,5.943772678571874e-09,0.014794822916666665,5.0,False
7,0,CH1,1.938635e-06,1.4400000000000235e-08,2.534685714285904e-12,0.00020449553571428564,0.0,False
8,0,CH1,2.332235e-06,3.4879999999999995e-07,2.0347061190477715e-10,0.0010317276785714285,1.0,False
9,0,CH1,2.705035e-06,5.616000000000003e-07,3.609776190476461e-10,0.0013841086309523806,2.0,False
10,0,CH1,3.356235e-06,4.6400000000000013e-07,2.1317790238096832e-10,0.0007126056547619047,2.0,False
11,0,CH1,3.850635e-06,1.2800000000000115e-08,2.130945238095397e-12,0.0001963854166666666,0.0,False
12,0,CH1,4.631435e-06,3.2000000000002404e-09,2.957642857143078e-13,0.00018485267857142848,0.0,False
13,0,CH1,5.255435e-06,6.400000000000057e-08,1.3656235714286732e-11,0.00023916815476190468,0.0,False
14,0,CH1,5.332235e-06,4.607999999999999e-07,1.517604214285828e-10,0.0005567276785714286,1.0,False
15,0,CH1,5.818635e-06,4.319999999999986e-08,8.871180952381617e-12,0.0002437812499999999,0.0,False
16,0,CH1,5.932235e-06,3.8400000000000344e-08,7.669007142857717e-12,0.00022131101190476184,0.0,False
17,0,CH1,5.973835e-06,1.6000000000001202e-09,0.0,,0.0,False
18,0,CH1,5.977035e-06,1.6000000000001202e-09,0.0,,0.0,False
19,0,CH1,6.154635e-06,4.7999999999995136e-09,5.977190476190922e-13,0.00018730803571428563,0.0,False
20,0,CH1,6.260235e-06,4.800000000000361e-09,5.958142857143302e-13,0.0001879776785714285,0.0,False
21,0,CH1,6.509835e-06,4.319999999999986e-08,9.020347619048293e-12,0.00023805208333333328,0.0,False
22,0,CH1,6.596235e-06,1.5999999999992732e-09,0.0,,0.0,False
23,0,CH1,6.858635e-06,8.000000000000601e-09,1.2166285714286623e-12,0.0001926651785714285,0.0,False
24,0,CH1,6.874635e-06,6.399999999999634e-09,9.134833333334016e-13,0.00019296279761904755,0.0,False
25,0,CH1,7.161035e-06,2.9760000000000034e-07,1.244136547619141e-10,0.0008408794642857141,1.0,False
26,0,CH1,7.477835e-06,1.2640000000000018e-07,2.8644138095240233e-11,0.00025137053571428565,0.0,False
27,0,CH1,7.637835e-06,3.1999999999999016e-08,6.4247595238100045e-12,0.0002242872023809523,0.0,False
28,0,CH1,7.841035e-06,1.5999999999984261e-09,0.0,,0.0,False
29,0,CH1,7.845835e-06,4.160000000000143e-08,8.275059523810144e-12,0.00021811160714285704,0.0,False
30,0,CH1,7.897035e-06,8.000000000000601e-09,1.2009142857143754e-12,0.00018901934523809518,0.0,False
31,1,CH1,-1.989525e-06,4.6399999999999674e-08,9.920685714286456e-12,0.00024162351190476183,0.0,False
32,1,CH1,-1.888725e-06,2.8800000000000046e-08,5.415969047619453e-12,0.00020568601190476183,0.0,False
33,1,CH1,-1.755925e-06,6.400000000000057e-09,8.945547619048287e-13,0.00018708482142857133,0.0,False
34,1,CH1,-1.575125e-06,4.000000000000004e-08,7.702747619048195e-12,0.00021900446428571422,0.0,False
35,1,CH1,-1.461525e-06,1.2799999999999903e-08,2.1922547619049255e-12,0.00020196577380952372,0.0,False
36,1,CH1,-1.442325e-06,3.2000000000000287e-09,2.969547619047841e-13,0.00018559672619047614,0.0,False
37,1,CH1,-1.327125e-06,1.7600000000000052e-08,3.062404761904991e-12,0.00020040327380952373,0.0,False
38,1,CH1,-1.279125e-06,3.2000000000000075e-08,6.254878571429038e-12,0.00021506101190476182,0.0,False
39,1,CH1,-1.179925e-06,1.599999999999993e-08,2.8044976190478287e-12,0.00020196577380952375,0.0,False
40,1,CH1,-1.120725e-06,5.1200000000000035e-08,1.0063216666667419e-11,0.00021870684523809516,0.0,False
41,1,CH1,-1.067925e-06,1.6000000000001202e-09,0.0,,0.0,False
42,1,CH1,-1.064725e-06,1.5999999999999084e-09,0.0,,0.0,False
43,1,CH1,-1.056725e-06,1.2800000000000115e-08,2.164635714285876e-12,0.00019839434523809518,0.0,False
44,1,CH1,-1.037525e-06,8.000000000000178e-09,1.2131761904762812e-12,0.0001951949404761904,0.0,False
