,event,channel,time,time_len,integral,ampl,npeaks,is_sat
126,8,CH1,6.361035e-06,3.6800000000000224e-08,7.046273809524337e-12,0.00021531622023809519,0.0,False
127,8,CH1,6.498635e-06,1.2159999999999982e-07,4.237627976190794e-11,0.0004739471726190476,0.0,False
128,8,CH1,7.121035e-06,1.2640000000000018e-07,3.729467857143137e-11,0.00042022693452380946,0.0,False
129,8,CH1,7.634635e-06,1.7599999999999967e-07,5.764829166667098e-11,0.0005067596726190477,0.0,False
130,9,CH1,-1.622485e-06,6.399999999999994e-08,1.5714541666663685e-11,0.0002761793154761904,0.0,False
131,9,CH1,-1.438485e-06,2.016000000000001e-07,9.443133928569638e-11,0.0007764025297619047,1.0,False
132,9,CH1,-1.153685e-06,3.359999999999998e-08,6.158333333332166e-12,0.00021018229166666662,0.0,False
133,9,CH1,-8.41685e-07,6.400000000000004e-08,1.8557398809520292e-11,0.0003787090773809523,0.0,False
134,9,CH1,-7.47285e-07,1.6000000000000143e-09,0.0,,0.0,False
135,9,CH1,-1.9285e-08,2.4544e-06,7.205549648808157e-09,0.015005197172619047,4.0,False
136,9,CH1,2.467115e-06,8.000000000000178e-09,1.14564285714264e-12,0.00018265252976190475,0.0,False
137,9,CH1,2.483115e-06,1.5999999999996967e-09,0.0,,0.0,False
138,9,CH1,2.486315e-06,4.799999999999937e-09,5.591309523808462e-13,0.00017558407738095235,0.0,False
139,9,CH1,2.630315e-06,1.7600000000000052e-08,2.9006547619042115e-12,0.0001866703869047619,0.0,False
140,9,CH1,2.748715e-06,2.4320000000000006e-07,6.611004166665413e-11,0.0004008072916666666,0.0,False
141,9,CH1,3.070315e-06,3.6000000000000036e-07,2.3803742857138346e-10,0.0012915811011904761,1.0,False
142,9,CH1,4.919915e-06,1.935999999999993e-07,5.422904761903733e-11,0.0004713430059523809,0.0,False
143,9,CH1,6.327915e-06,7.920000000000002e-07,2.76961059523757e-10,0.0009941852678571426,1.0,False
144,9,CH1,7.188715e-06,4.800000000000022e-08,9.877101190474317e-12,0.00023771205357142855,0.0,False
145,10,CH1,-5.40565e-07,2.4320000000000006e-07,1.1621123214286587e-10,0.0008787090773809523,1.0,False
146,10,CH1,-1.7365e-08,1.2975999999999999e-06,5.82674482142901e-09,0.014510479910714285,2.0,False
147,10,CH1,1.296235e-06,2.239999999999999e-08,4.192625000000315e-12,0.0002213430059523809,0.0,False
148,10,CH1,1.353835e-06,2.400000000000011e-08,4.35201190476223e-12,0.00020861979166666663,0.0,False
149,10,CH1,1.437035e-06,2.8799999999999834e-08,6.98279166666719e-12,0.0003002864583333333,0.0,False
150,10,CH1,1.689835e-06,5.2799999999999943e-08,1.4737166666667773e-11,0.00037045014880952376,0.0,False
151,10,CH1,2.009835e-06,1.0383999999999997e-06,5.122605714286098e-10,0.001273872767857143,3.0,False
152,10,CH1,3.117035e-06,8.496000000000003e-07,6.647826785714784e-10,0.0019139025297619044,2.0,False
153,10,CH1,3.982635e-06,2.720000000000035e-08,4.495071428571766e-12,0.00018049479166666664,0.0,False
154,10,CH1,4.038635e-06,1.9200000000000595e-08,3.2584940476192915e-12,0.00019731026785714282,0.0,False
155,11,CH1,-1.923925e-06,3.567999999999999e-07,1.9679675000001474e-10,0.001144185267857143,1.0,False
156,11,CH1,-1.552725e-06,4.479999999999998e-08,9.027613095238771e-12,0.0002440364583333333,0.0,False
157,11,CH1,-1.341525e-06,1.2480000000000006e-07,3.6599220238097985e-11,0.00038726562499999997,0.0,False
158,11,CH1,-1.154325e-06,1.4879999999999996e-07,4.3175023809527056e-11,0.0004833221726190476,0.0,False
159,11,CH1,-8.24725e-07,3.2e-07,1.6219477976191693e-10,0.001040613839285714,1.0,False
160,11,CH1,-2.1525e-08,1.84e-06,6.477102220238581e-09,0.018256908482142856,4.0,False
161,11,CH1,1.834475e-06,4.800000000000149e-09,5.500833333333746e-13,0.0001725334821428571,0.0,False
