,event,channel,time,time_len,integral,ampl,npeaks,is_sat
0,0,CH1,-4.80405e-07,9.600000000000001e-08,2.4187984523811336e-11,0.0003646376488095237,0.0,False
1,0,CH1,-2.6005e-08,4.1760000000000003e-07,7.603458095238666e-10,0.0048085364583333335,1.0,False
2,0,CH1,4.69995e-07,9.59999999999998e-09,1.3611488095239112e-12,0.00017579836309523803,0.0,False
3,0,CH1,1.228395e-06,7.360000000000002e-08,2.1247958333334928e-11,0.0003700691964285714,0.0,False
4,0,CH1,1.463595e-06,5.2800000000000155e-08,1.351040000000101e-11,0.00032609598214285705,0.0,False
5,0,CH1,1.681195e-06,1.7119999999999994e-07,9.006064047619722e-11,0.0008537745535714286,1.0,False
6,0,CH1,2.146795e-06,2.735999999999998e-07,1.5714977380953557e-10,0.0010831644345238095,1.0,False
7,0,CH1,2.425195e-06,1.5999999999996967e-09,0.0,,0.0,False
8,0,CH1,2.428395e-06,9.599999999999874e-09,1.4121011904762957e-12,0.00018003943452380946,0.0,False
9,0,CH1,3.330795e-06,3.0080000000000015e-07,1.3150470357143844e-10,0.0007223013392857142,2.0,False
10,0,CH1,5.172395e-06,7.679999999999984e-08,1.9884441666668158e-11,0.0003182834821428571,0.0,False
11,0,CH1,5.260395e-06,3.039999999999974e-08,5.2769214285718225e-12,0.00019700372023809517,0.0,False
12,0,CH1,5.556395e-06,1.711999999999993e-07,7.71167119047677e-11,0.0007413489583333332,1.0,False
13,0,CH1,5.751595e-06,3.040000000000059e-08,5.4483500000004074e-12,0.00020503943452380947,0.0,False
14,0,CH1,7.085995e-06,2.463999999999999e-07,9.818115357143594e-11,0.0008771376488095237,0.0,False
15,1,CH1,-1.101685e-06,3.2000000000000075e-08,5.568674999998943e-12,0.00019447395833333328,0.0,False
16,1,CH1,-8.44085e-07,1.919999999999996e-08,2.964765476189913e-12,0.00017237574404761898,0.0,False
17,1,CH1,-5.78485e-07,2.559999999999991e-08,4.403684523808687e-12,0.00019886383928571422,0.0,False
18,1,CH1,-5.14485e-07,3.2000000000000287e-09,2.6413452380947363e-13,0.0001650840773809523,0.0,False
19,1,CH1,-5.03285e-07,9.59999999999998e-09,1.4055535714283044e-12,0.00017803050595238088,0.0,False
20,1,CH1,-2.0085e-08,1.4688e-06,6.148204929760739e-09,0.013132494791666664,2.0,False
21,1,CH1,1.456715e-06,3.680000000000001e-08,6.4741738095225786e-12,0.00020213764880952376,0.0,False
22,1,CH1,2.264715e-06,3.2000000000002404e-09,2.638964285713784e-13,0.00016493526785714278,0.0,False
23,1,CH1,2.269515e-06,1.6000000000001202e-09,0.0,,0.0,False
24,1,CH1,3.109515e-06,5.120000000000003e-07,1.9994677023805728e-10,0.0008100989583333332,2.0,False
25,1,CH1,3.626315e-06,2.7199999999999926e-08,4.6007952380943644e-12,0.00018785193452380947,0.0,False
26,1,CH1,3.747915e-06,3.071999999999998e-07,1.4346397976187756e-10,0.0010114382440476188,1.0,False
27,1,CH1,4.216715e-06,3.039999999999974e-08,5.014421428570476e-12,0.00018115550595238089,0.0,False
28,1,CH1,4.640715e-06,2.400000000000011e-08,4.141811904761119e-12,0.00020518824404761897,0.0,False
29,1,CH1,5.087115e-06,4.1119999999999955e-07,2.8012010476185166e-10,0.0016722269345238094,1.0,False
30,1,CH1,5.576715e-06,4.479999999999998e-08,7.755441666665193e-12,0.0001922418154761904,0.0,False
31,1,CH1,5.629515e-06,1.1199999999999994e-08,1.6805214285711092e-12,0.00018331324404761897,0.0,False
32,1,CH1,7.395915e-06,3.2000000000002404e-09,2.6627738095233035e-13,0.00016642336309523803,0.0,False
33,1,CH1,7.405515e-06,1.6000000000001202e-09,0.0,,0.0,False
34,1,CH1,7.413515e-06,4.800000000000361e-09,5.320785714284704e-13,0.00016731622023809516,0.0,False
35,1,CH1,7.423115e-06,4.7999999999995136e-09,5.356499999998983e-13,0.00016753943452380945,0.0,False
36,2,CH1,-2.08405e-07,7.04e-08,1.8101117857144215e-11,0.0003410513392857142,0.0,False
37,2,CH1,-1.34805e-07,3.200000000000002e-09,2.702059523809726e-13,0.00016887872023809518,0.0,False
38,2,CH1,-2.1205e-08,4.288e-07,4.851912988095602e-10,0.0027973757440476186,1.0,False
39,2,CH1,4.21995e-07,2.239999999999999e-08,3.571844047619314e-12,0.00017713764880952375,0.0,False
40,2,CH1,1.895595e-06,1.9839999999999987e-07,9.73094988095311e-11,0.0008496822916666666,1.0,False
