,event,channel,time,time_len,integral,ampl,npeaks,is_sat
0,0,CH1,-1.998485e-06,1.2479999999999985e-07,4.711582976189582e-11,0.0005495989583333334,0.0,False
1,0,CH1,-1.529685e-06,2.463999999999999e-07,1.4351837261902043e-10,0.0012965483630952381,1.0,False
2,0,CH1,-1.6085e-08,2.1488e-06,6.928492335712973e-09,0.016308155505952382,4.0,False
3,0,CH1,2.278315e-06,2.0320000000000002e-07,7.768891190474716e-11,0.0006591971726190476,0.0,False
4,0,CH1,2.491115e-06,2.4159999999999994e-07,1.2727517857140444e-10,0.0009990037202380951,1.0,False
5,0,CH1,2.745515e-06,3.199999999999817e-09,3.004297619047049e-13,0.00018776860119047614,0.0,False
6,0,CH1,3.268715e-06,6.240000000000003e-08,1.72451404761872e-11,0.00034349776785714284,0.0,False
7,0,CH1,4.892715e-06,3.5200000000000103e-08,8.213310714284154e-12,0.0002739293154761905,0.0,False
8,0,CH1,6.543915e-06,4.159999999999974e-08,1.1324434523807376e-11,0.00034461383928571424,0.0,False
9,0,CH1,6.599915e-06,3.6799999999999377e-08,7.108502380951031e-12,0.00022266443452380948,0.0,False
10,0,CH1,6.641515e-06,1.6000000000001202e-09,0.0,,0.0,False
11,0,CH1,7.139115e-06,3.3759999999999995e-07,2.2410382142852894e-10,0.0014880662202380953,1.0,False
12,0,CH1,7.630315e-06,3.0719999999999936e-07,2.7217470357137696e-10,0.002105551339285714,1.0,False
13,1,CH1,-7.50645e-07,2.7200000000000032e-08,5.637471428571852e-12,0.0002386614583333333,0.0,False
14,1,CH1,-1.6245e-08,1.5679999999999999e-06,4.703265498809878e-09,0.012116935267857142,1.0,False
15,1,CH1,2.057355e-06,4.64000000000001e-08,1.2004176190477089e-11,0.00032683110119047617,0.0,False
16,1,CH1,2.783755e-06,1.1039999999999982e-07,2.939148571428791e-11,0.00039275372023809516,0.0,False
17,1,CH1,2.986955e-06,1.3759999999999975e-07,4.185450595238409e-11,0.00039654836309523805,0.0,False
18,1,CH1,3.135755e-06,1.6319999999999998e-07,5.401495357143262e-11,0.0005796584821428571,0.0,False
19,1,CH1,4.202955e-06,3.5040000000000007e-07,1.783411880952515e-10,0.0009709531249999998,2.0,False
20,1,CH1,5.070155e-06,1.327999999999998e-07,4.469274047619383e-11,0.00042995610119047614,0.0,False
21,1,CH1,5.894155e-06,1.0720000000000043e-07,3.544836428571695e-11,0.00043419717261904757,0.0,False
22,1,CH1,7.225355e-06,1.1840000000000042e-07,3.6497682142859885e-11,0.00044439062499999996,0.0,False
23,1,CH1,7.423755e-06,3.24799999999999e-07,2.7390026428573486e-10,0.002122292410714286,1.0,False
24,1,CH1,7.858955e-06,1.1360000000000006e-07,4.498901190476528e-11,0.0005741525297619046,0.0,False
25,1,CH1,7.974155e-06,1.6000000000001202e-09,0.0,,0.0,False
26,2,CH1,-3.02965e-07,9.12e-08,2.5855971428573364e-11,0.00036343824404761897,0.0,False
27,2,CH1,-1.30165e-07,2.3728e-06,6.1534502404766516e-09,0.018244762648809525,6.0,False
28,2,CH1,2.847435e-06,2.832000000000001e-07,1.2410004285715213e-10,0.0007122477678571427,1.0,False
29,2,CH1,3.629835e-06,1.2000000000000012e-07,3.713692142857421e-11,0.0004521287202380952,0.0,False
30,2,CH1,3.804235e-06,9.600000000000298e-09,1.5389345238096392e-12,0.0001970691964285714,0.0,False
31,2,CH1,4.401035e-06,6.880000000000009e-08,1.7529002380953694e-11,0.00034305133928571425,0.0,False
32,2,CH1,5.090635e-06,7.360000000000045e-08,2.561410119047811e-11,0.0004583043154761904,0.0,False
33,2,CH1,6.047435e-06,1.392000000000003e-07,3.4946483333335956e-11,0.00030971800595238095,0.0,False
34,2,CH1,6.804235e-06,9.440000000000032e-08,2.401492619047799e-11,0.00030629538690476186,0.0,False
35,2,CH1,7.511435e-06,1.2160000000000067e-07,3.465520833333593e-11,0.000414703125,0.0,False
36,2,CH1,7.762635e-06,1.0719999999999958e-07,2.841443571428785e-11,0.0004004174107142857,0.0,False
37,3,CH1,-6.45685e-07,2.1792000000000002e-06,8.645513477379312e-09,0.026798334077380952,5.0,False
38,3,CH1,1.586315e-06,3.2000000000000287e-09,2.9590595238089625e-13,0.00018494122023809522,0.0,False
39,3,CH1,1.632715e-06,1.3919999999999987e-07,5.639922142856073e-11,0.000648110863095238,0.0,False
40,3,CH1,1.877515e-06,3.664e-07,1.9033905714282103e-10,0.0009007150297619046,2.0,False
41,3,CH1,2.298315e-06,5.760000000000009e-08,1.2402898809521458e-11,0.00025443526785714284,0.0,False
42,3,CH1,2.896715e-06,7.680000000000026e-08,1.8886746428567847e-11,0.00028665252976190473,0.0,False
43,3,CH1,3.543115e-06,2.3999999999999686e-08,4.547564285713423e-12,0.0002158191964285714,0.0,False
44,3,CH1,3.671115e-06,3.1040000000000003e-07,1.521654440475902e-10,0.0009213995535714285,1.0,False
45,3,CH1,4.255115e-06,1.1039999999999982e-07,3.495196190475528e-11,0.0004649263392857142,0.0,False
46,3,CH1,4.395915e-06,2.720000000000035e-08,5.13616190476093e-12,0.0002083787202380952,0.0,False
47,3,CH1,4.557515e-06,1.6000000000001202e-09,0.0,,0.0,False
48,3,CH1,4.562315e-06,2.560000000000023e-08,4.530970238094379e-12,0.00019692038690476187,0.0,False
49,3,CH1,4.712715e-06,2.2079999999999965e-07,1.0408982976188501e-10,0.0007931257440476189,1.0,False
50,3,CH1,5.170315e-06,2.7360000000000023e-07,1.1657984523807313e-10,0.0008362061011904761,1.0,False
51,3,CH1,5.480715e-06,1.4400000000000235e-08,2.551176190475706e-12,0.0002058489583333333,0.0,False
52,3,CH1,5.538315e-06,3.039999999999974e-08,5.606902380951317e-12,0.00020138467261904757,0.0,False
53,3,CH1,5.776715e-06,1.0719999999999958e-07,3.227276904761293e-11,0.0003922328869047618,0.0,False
54,3,CH1,6.085515e-06,6.880000000000009e-08,2.0254716666662825e-11,0.00038620610119047613,0.0,False
55,3,CH1,6.183115e-06,1.7599999999999628e-08,3.0216785714279983e-12,0.00019290252976190473,0.0,False
56,3,CH1,6.640715e-06,1.856000000000004e-07,5.439275595237063e-11,0.00045488169642857136,0.0,False
57,3,CH1,7.466315e-06,1.3760000000000017e-07,4.025414880951618e-11,0.00045785788690476186,0.0,False
58,3,CH1,7.784715e-06,1.7280000000000112e-07,7.815479404760422e-11,0.0007617269345238094,1.0,False
59,4,CH1,-1.724565e-06,5.760000000000009e-08,1.3001351190477167e-11,0.0002593459821428571,0.0,False
60,4,CH1,-9.29365e-07,2.624e-07,1.412174321428677e-10,0.0011338251488095237,1.0,False
61,4,CH1,-1.5765e-08,1.1568e-06,5.338323740476591e-09,0.012287470982142857,2.0,False
62,4,CH1,1.254635e-06,6.943999999999999e-07,6.307495392857616e-10,0.002092530505952381,1.0,False
63,4,CH1,1.981035e-06,1.1199999999999994e-08,1.8168642857144216e-12,0.00019200967261904757,0.0,False
64,4,CH1,2.033835e-06,1.3280000000000024e-07,4.2586788095241284e-11,0.0004932745535714284,0.0,False
65,4,CH1,2.176235e-06,1.6000000000001202e-09,0.0,,0.0,False
66,4,CH1,2.379435e-06,1.0400000000000019e-07,2.910012380952599e-11,0.0003517566964285714,0.0,False
67,4,CH1,2.531435e-06,5.104000000000002e-07,2.7241868809525853e-10,0.0012525007440476188,1.0,False
68,4,CH1,3.153835e-06,7.199999999999999e-07,3.560803440476457e-10,0.001309643601190476,2.0,False
69,4,CH1,3.947435e-06,1.9200000000000595e-08,3.4534178571431166e-12,0.0002072626488095238,0.0,False
70,4,CH1,4.281835e-06,6.23999999999996e-08,1.7428354761906066e-11,0.0003558489583333333,0.0,False
71,4,CH1,4.721835e-06,1.6159999999999944e-07,5.26928571428611e-11,0.00048166741071428563,0.0,False
72,4,CH1,4.910635e-06,3.359999999999998e-08,6.919666666667184e-12,0.0002349412202380952,0.0,False
73,4,CH1,5.425835e-06,1.4400000000000065e-07,4.616896309524156e-11,0.000468423363095238,0.0,False
74,4,CH1,5.598635e-06,9.599999999999874e-09,1.5308392857144004e-12,0.0001937953869047619,0.0,False
