,event,channel,time,time_len,integral,ampl,npeaks,is_sat
0,0,CH1,-9.30165e-07,3.199999999999997e-08,5.7462833333337675e-12,0.00020153422619047625,0.0,False
1,0,CH1,-7.98965e-07,2.1727999999999998e-06,5.468139445238505e-09,0.01267645982142857,2.0,False
2,0,CH1,1.386635e-06,3.2000000000000287e-09,2.755500000000208e-13,0.00017221875000000006,0.0,False
3,0,CH1,1.391435e-06,2.8800000000000046e-08,5.054230952381334e-12,0.00020265029761904764,0.0,False
4,0,CH1,1.437835e-06,3.2000000000000287e-09,2.7543095238097317e-13,0.0001721443452380953,0.0,False
5,0,CH1,1.442635e-06,2.8799999999999834e-08,5.019945238095616e-12,0.00019491220238095243,0.0,False
6,0,CH1,1.537035e-06,1.4879999999999996e-07,4.8997504761908455e-11,0.0004909687500000001,0.0,False
7,0,CH1,1.975435e-06,1.919999999999975e-08,3.125573809524045e-12,0.0001834538690476191,0.0,False
8,0,CH1,3.237835e-06,1.6159999999999986e-07,5.20032142857182e-11,0.0004609092261904762,0.0,False
9,0,CH1,4.669835e-06,8.480000000000044e-08,2.2748480952382664e-11,0.0003362812500000001,0.0,False
10,0,CH1,4.777035e-06,1.7599999999999628e-08,3.047047619047849e-12,0.00019677232142857148,0.0,False
11,0,CH1,6.093835e-06,9.600000000000044e-08,2.7829592857144945e-11,0.0003949866071428572,0.0,False
12,0,CH1,6.231435e-06,4.7999999999995136e-09,5.597904761905184e-13,0.0001770550595238096,0.0,False
13,0,CH1,6.284235e-06,9.599999999999874e-09,1.38096428571439e-12,0.00017326041666666672,0.0,False
14,1,CH1,-1.984885e-06,4.799999999999937e-09,5.744333333332247e-13,0.0001815193452380953,0.0,False
15,1,CH1,-1.975285e-06,8.000000000000178e-09,1.1338666666664522e-12,0.00017891517857142864,0.0,False
16,1,CH1,-3.56085e-07,1.0239999999999996e-07,2.6696792857137804e-11,0.00036522470238095243,0.0,False
17,1,CH1,-1.6885e-08,1.3296e-06,5.7870513809512835e-09,0.017728394345238097,3.0,False
18,1,CH1,1.424715e-06,2.991999999999998e-07,1.864946809523456e-10,0.0009583794642857142,1.0,False
19,1,CH1,3.138315e-06,4.000000000000004e-08,8.985819047617348e-12,0.0002883645833333334,0.0,False
20,1,CH1,3.189515e-06,1.9200000000000172e-08,3.2230738095231992e-12,0.00018695089285714292,0.0,False
21,1,CH1,3.576715e-06,4.96e-07,3.361456642856506e-10,0.0017361324404761903,1.0,False
22,1,CH1,4.083915e-06,6.399999999999634e-09,8.449833333331735e-13,0.00017831994047619055,0.0,False
23,1,CH1,6.330315e-06,1.6159999999999944e-07,7.64829761904617e-11,0.0007605372023809524,1.0,False
24,1,CH1,6.792715e-06,1.5039999999999944e-07,4.4925197619039107e-11,0.0004699866071428572,0.0,False
25,1,CH1,7.640715e-06,2.399999999999994e-07,1.0428992619045644e-10,0.00090190625,0.0,False
26,2,CH1,-1.806645e-06,1.408e-07,4.759880238095596e-11,0.0004638854166666667,0.0,False
27,2,CH1,-1.552245e-06,1.599999999999993e-08,3.0703071428573742e-12,0.00024015029761904766,0.0,False
28,2,CH1,-1.096245e-06,2.399999999999999e-07,7.367492619048173e-11,0.0004638854166666667,0.0,False
29,2,CH1,-1.20245e-07,1.2047999999999999e-06,5.5870784809528e-09,0.020749153273809526,1.0,False
30,2,CH1,2.249355e-06,1.296e-07,3.251066666666912e-11,0.0003684241071428572,0.0,False
31,2,CH1,3.532555e-06,9.600000000000001e-08,2.815304523809736e-11,0.00036909375000000006,0.0,False
32,2,CH1,3.687755e-06,5.727999999999998e-07,3.616281357143129e-10,0.0013057752976190478,3.0,False
33,2,CH1,4.282955e-06,3.8560000000000017e-07,4.191615238095553e-10,0.003004733630952381,1.0,False
34,2,CH1,4.762955e-06,1.5999999999999508e-08,2.6305452380954368e-12,0.0001902991071428572,0.0,False
35,2,CH1,4.782155e-06,7.999999999999754e-09,1.1161285714286556e-12,0.00017497172619047624,0.0,False
36,2,CH1,5.956555e-06,1.5679999999999992e-07,5.003846904762281e-11,0.00044059672619047626,0.0,False
37,2,CH1,6.127755e-06,1.0240000000000007e-07,1.9903221428572927e-11,0.0002244508928571429,0.0,False
38,2,CH1,6.282955e-06,1.6000000000001202e-09,0.0,,0.0,False
39,2,CH1,6.287755e-06,6.399999999999634e-09,8.295071428572055e-13,0.0001737068452380953,0.0,False
40,2,CH1,6.902155e-06,4.112000000000004e-07,3.561060380952649e-10,0.002483751488095238,1.0,False
41,2,CH1,7.609355e-06,3.072000000000002e-07,2.0557600238096784e-10,0.0015623229166666667,1.0,False
42,2,CH1,7.918155e-06,1.6000000000001202e-09,0.0,,0.0,False
43,2,CH1,7.930955e-06,4.000000000000131e-08,7.723080952381534e-12,0.00022117708333333337,0.0,False
44,3,CH1,-1.759605e-06,1.1199999999999994e-08,1.6796095238092057e-12,0.00017675744047619056,0.0,False
45,3,CH1,-1.564405e-06,4.6879999999999986e-07,3.917277428570686e-10,0.0023569657738095233,1.0,False
46,3,CH1,-1.8805e-08,8.687999999999999e-07,3.079344528570845e-09,0.01321440625,1.0,False
47,3,CH1,1.360395e-06,9.600000000000001e-08,2.2523045238090973e-11,0.0002876205357142858,0.0,False
48,3,CH1,1.881995e-06,1.8879999999999978e-07,8.166994523807977e-11,0.0007096443452380953,1.0,False
49,3,CH1,2.083595e-06,1.424000000000001e-07,5.056268571427614e-11,0.0005272038690476191,1.0,False
50,3,CH1,3.435595e-06,1.3760000000000017e-07,3.757960714285003e-11,0.00042422767857142865,0.0,False
51,3,CH1,4.481995e-06,6.23999999999996e-08,1.9016376190472583e-11,0.00040339434523809533,0.0,False
52,3,CH1,4.886795e-06,3.567999999999997e-07,2.4636817142852475e-10,0.0015741532738095237,1.0,False
53,3,CH1,5.486795e-06,1.0400000000000019e-07,3.1076390476184596e-11,0.0004085282738095239,0.0,False
54,3,CH1,7.853195e-06,4.960000000000034e-08,9.904714285712412e-12,0.0002333050595238096,0.0,False
55,4,CH1,-1.7365e-08,1.0943999999999998e-06,3.7132795785717077e-09,0.01302445089285714,1.0,False
56,4,CH1,1.609835e-06,1.536000000000001e-07,4.1749988095241244e-11,0.00039052232142857145,0.0,False
57,4,CH1,2.278635e-06,1.4720000000000005e-07,5.020100238095616e-11,0.000501608630952381,0.0,False
58,4,CH1,2.429035e-06,1.6000000000001202e-09,0.0,,0.0,False
59,4,CH1,2.934635e-06,2.015999999999999e-07,9.990910714286465e-11,0.0007828586309523809,1.0,False
60,4,CH1,4.133035e-06,2.5599999999999975e-07,1.1676495000000878e-10,0.0009150758928571429,1.0,False
61,4,CH1,5.150635e-06,3.6800000000000224e-08,7.061266666667199e-12,0.00021425744047619052,0.0,False
62,4,CH1,5.608235e-06,3.888000000000004e-07,2.063238142857298e-10,0.0009370997023809524,1.0,False
63,4,CH1,6.117035e-06,3.199999999999986e-08,6.013307142857597e-12,0.0002139598214285715,0.0,False
64,4,CH1,6.185835e-06,7.519999999999972e-08,1.5261371428572583e-11,0.00022348363095238101,0.0,False
65,5,CH1,-3.3045e-08,4.688e-07,9.217690523810215e-10,0.005548409226190476,1.0,False
66,5,CH1,4.70955e-07,3.200000000000002e-08,6.0508071428576e-12,0.0002143318452380953,0.0,False
