,event,channel,time,time_len,integral,ampl,npeaks,is_sat
0,0,CH1,-1.610805e-06,8.000000000000008e-08,2.6138424999995048e-11,0.00036686979166666666,0.0,False
1,0,CH1,-1.374005e-06,2.400000000000011e-08,5.593597619046559e-12,0.00025913169642857145,0.0,False
2,0,CH1,-1.239605e-06,1.3920000000000008e-07,6.522283095236858e-11,0.0006406049107142858,1.0,False
3,0,CH1,-1.095605e-06,4.800000000000149e-09,7.526738095236669e-13,0.0002352477678571429,0.0,False
4,0,CH1,-1.087605e-06,2.5599999999999806e-08,5.748327380951292e-12,0.0002458132440476191,0.0,False
5,0,CH1,-8.89205e-07,7.520000000000004e-08,2.2802807142852822e-11,0.0003801882440476191,0.0,False
6,0,CH1,-1.66005e-07,1.4192e-06,3.059823902380372e-09,0.009459057291666666,2.0,False
7,0,CH1,1.294795e-06,1.4400000000000002e-07,4.959987738094299e-11,0.0005009471726190476,0.0,False
8,0,CH1,3.213195e-06,4.9599999999999915e-08,1.2557011904759528e-11,0.00027103645833333336,0.0,False
9,0,CH1,3.293195e-06,4.000000000000004e-08,9.66172857142674e-12,0.000266795386904762,0.0,False
10,0,CH1,3.384395e-06,1.9520000000000027e-07,1.2482039642854776e-10,0.001032048363095238,1.0,False
11,0,CH1,3.581195e-06,3.199999999999817e-09,3.7675357142850006e-13,0.00023547098214285716,0.0,False
12,0,CH1,3.590795e-06,1.1199999999999994e-08,2.2738547619043314e-12,0.00023800074404761907,0.0,False
13,0,CH1,3.613195e-06,1.6000000000001202e-09,0.0,,0.0,False
14,0,CH1,3.678795e-06,8.000000000000008e-08,2.8294377380947016e-11,0.00045533705357142865,0.0,False
15,0,CH1,4.437195e-06,2.0480000000000014e-07,1.0093020357140945e-10,0.0008075691964285715,0.0,False
16,0,CH1,4.664395e-06,7.679999999999984e-08,2.0030870238091443e-11,0.0003039233630952381,0.0,False
17,0,CH1,5.037195e-06,4.64000000000001e-08,1.2128385714283417e-11,0.0002984174107142858,0.0,False
18,0,CH1,5.153995e-06,4.1920000000000015e-07,2.3200958690471795e-10,0.0008293697916666666,2.0,False
19,0,CH1,5.685195e-06,3.119999999999997e-07,1.1563138333331142e-10,0.000624607886904762,0.0,False
20,0,CH1,6.096395e-06,3.5359999999999946e-07,2.5086578571423817e-10,0.0013984174107142858,1.0,False
21,0,CH1,6.753995e-06,6.560000000000069e-08,1.948252380952012e-11,0.0003563043154761905,0.0,False
22,0,CH1,7.805195e-06,1.551999999999998e-07,6.985167619046294e-11,0.0007156793154761904,0.0,False
23,1,CH1,-1.999925e-06,9.28000000000002e-08,3.967935833333632e-11,0.0005566763392857142,0.0,False
24,1,CH1,-1.100725e-06,1.0079999999999995e-07,3.669645952381228e-11,0.0005037745535714285,0.0,False
25,1,CH1,-9.95125e-07,4.800000000000149e-09,7.566023809524379e-13,0.00023688467261904768,0.0,False
26,1,CH1,-9.83925e-07,4.800000000000149e-09,7.585071428571999e-13,0.0002377775297619048,0.0,False
27,1,CH1,-6.01525e-07,5.92e-08,1.8505509523810916e-11,0.00036932514880952383,0.0,False
28,1,CH1,-3.19925e-07,6.239999999999998e-08,1.8946635714287138e-11,0.0003793697916666667,0.0,False
29,1,CH1,-2.27125e-07,2.719999999999998e-08,6.362819047619526e-12,0.0002595037202380953,0.0,False
30,1,CH1,-1.9125e-08,7.392000000000001e-07,2.233720301190644e-09,0.00685459300595238,1.0,False
31,1,CH1,7.88875e-07,9.44e-08,3.6654921428574187e-11,0.0004923162202380954,0.0,False
32,1,CH1,1.076875e-06,7.360000000000002e-08,2.031462500000153e-11,0.0003415721726190477,0.0,False
33,1,CH1,1.217675e-06,1.1199999999999994e-07,4.0541472619050674e-11,0.0004583132440476191,0.0,False
34,1,CH1,1.784075e-06,3.328e-07,1.6048870357144065e-10,0.0008272120535714287,1.0,False
35,1,CH1,2.118475e-06,1.6000000000001202e-09,0.0,,0.0,False
36,1,CH1,2.129675e-06,4.159999999999974e-08,1.0257529761905534e-11,0.00026954836309523816,0.0,False
37,1,CH1,2.206475e-06,6.240000000000003e-08,1.7607945238096566e-11,0.00033673586309523814,0.0,False
38,1,CH1,2.313675e-06,2.0480000000000014e-07,1.0383210833334111e-10,0.0008943995535714284,1.0,False
39,1,CH1,2.564875e-06,1.1199999999999994e-08,2.3325452380954136e-12,0.0002469293154761905,0.0,False
40,1,CH1,2.683275e-06,2.7999999999999986e-07,1.2312655000000926e-10,0.0007801138392857143,0.0,False
41,1,CH1,3.196875e-06,2.256e-07,9.012288095238771e-11,0.0006531049107142857,0.0,False
42,1,CH1,3.760075e-06,7.679999999999942e-08,2.2648370238096944e-11,0.0003628519345238096,0.0,False
43,1,CH1,3.851275e-06,4.800000000000361e-09,7.698166666667246e-13,0.00024216741071428572,0.0,False
44,1,CH1,4.232075e-06,3.4400000000000043e-07,1.97477526190491e-10,0.0009741614583333334,1.0,False
45,1,CH1,4.598475e-06,3.2000000000002404e-09,3.796107142857429e-13,0.00023725669642857148,0.0,False
46,1,CH1,4.606475e-06,1.6000000000001202e-09,0.0,,0.0,False
47,1,CH1,5.297675e-06,1.5199999999999956e-07,4.629305000000349e-11,0.0003937299107142857,0.0,False
48,1,CH1,5.548875e-06,1.5999999999999508e-08,3.637329761905036e-12,0.00026188467261904763,0.0,False
