,event,channel,time,time_len,integral,ampl,npeaks,is_sat
0,0,CH1,-1.477525e-06,1.520000000000002e-07,6.230356666667134e-11,0.0005816845238095238,0.0,False
1,0,CH1,-1.211925e-06,1.3120000000000012e-07,6.231405238095704e-11,0.0007104047619047619,0.0,False
2,0,CH1,-1.079125e-06,1.6000000000001202e-09,0.0,,0.0,False
3,0,CH1,-1.075925e-06,7.999999999999966e-09,1.6748047619048872e-12,0.0002661339285714285,0.0,False
4,0,CH1,-1.064725e-06,1.5999999999999084e-09,0.0,,0.0,False
5,0,CH1,-1.061525e-06,1.4400000000000023e-08,3.358776190476442e-12,0.0002681428571428571,0.0,False
6,0,CH1,-9.65525e-07,2.4479999999999997e-07,9.32849619047689e-11,0.0005638273809523808,0.0,False
7,0,CH1,-5.57525e-07,8.960000000000001e-08,2.9088476190478378e-11,0.00040184821428571423,0.0,False
8,0,CH1,-1.5125e-08,6.672e-07,1.6039612428572633e-09,0.005403336309523809,1.0,False
9,0,CH1,8.39275e-07,3.9360000000000003e-07,1.9511640476191943e-10,0.0008460446428571427,2.0,False
10,0,CH1,2.122475e-06,2.8800000000000046e-08,7.982533333333931e-12,0.00032416964285714276,0.0,False
11,0,CH1,2.400875e-06,2.6879999999999987e-07,2.512680095238284e-10,0.001978633928571428,1.0,False
12,0,CH1,3.562475e-06,8.31999999999999e-08,3.1115576190478515e-11,0.00044760714285714277,0.0,False
13,0,CH1,3.890475e-06,1.4399999999999388e-08,3.363776190476442e-12,0.0002702261904761904,0.0,False
14,0,CH1,4.140075e-06,1.3600000000000005e-07,7.59109000000057e-11,0.0008427708333333332,0.0,False
15,0,CH1,4.277675e-06,1.6000000000001202e-09,0.0,,0.0,False
16,0,CH1,5.615275e-06,2.368e-07,1.2844720000000963e-10,0.0009223095238095238,1.0,False
17,0,CH1,6.173675e-06,1.2159999999999982e-07,3.993047619047918e-11,0.0004073541666666666,0.0,False
18,0,CH1,6.298475e-06,9.760000000000056e-08,3.385135714285968e-11,0.0004711190476190475,0.0,False
19,0,CH1,7.821675e-06,4.479999999999998e-08,1.3650557142858164e-11,0.00035296428571428566,0.0,False
20,1,CH1,-1.952245e-06,7.679999999999984e-08,2.5632914285716208e-11,0.00041747321428571425,0.0,False
21,1,CH1,-1.784245e-06,3.44e-07,3.2817187619050087e-10,0.0017182172619047617,1.0,False
22,1,CH1,-1.435445e-06,4.799999999999937e-09,8.199619047619662e-13,0.000256610119047619,0.0,False
23,1,CH1,-1.369845e-06,1.199999999999999e-07,5.3823471428575467e-11,0.000677220238095238,0.0,False
24,1,CH1,-1.243445e-06,1.2799999999999903e-08,2.911414285714504e-12,0.0002652410714285714,0.0,False
25,1,CH1,-1.229045e-06,1.4400000000000023e-08,3.305085714285962e-12,0.000264422619047619,0.0,False
26,1,CH1,-8.93045e-07,1.6000000000000143e-09,0.0,,0.0,False
27,1,CH1,-8.06645e-07,6.400000000000004e-08,2.3065090476192208e-11,0.0004438124999999999,0.0,False
28,1,CH1,-7.25045e-07,9.59999999999998e-09,2.0290714285715805e-12,0.000255047619047619,0.0,False
29,1,CH1,-2.72245e-07,7.999999999999998e-08,2.7113352380954412e-11,0.0003876369047619047,0.0,False
30,1,CH1,-4.0245e-08,7.456e-07,2.0162391190477702e-09,0.00795928869047619,1.0,False
31,1,CH1,9.70955e-07,1.1200000000000016e-07,4.929999523809894e-11,0.0006207470238095236,0.0,False
32,1,CH1,1.236555e-06,1.424000000000001e-07,6.469499047619534e-11,0.0007163571428571427,0.0,False
33,1,CH1,2.130955e-06,8.800000000000026e-08,3.047063809524038e-11,0.0004358511904761904,0.0,False
34,1,CH1,2.407755e-06,7.680000000000026e-08,2.600910476190671e-11,0.00040177380952380944,0.0,False
35,1,CH1,3.508555e-06,2.0799999999999996e-07,8.753159047619704e-11,0.0006101815476190476,1.0,False
36,1,CH1,4.137355e-06,4.800000000000361e-09,8.128190476191086e-13,0.000255047619047619,0.0,False
37,1,CH1,4.388555e-06,2.239999999999999e-08,5.774514285714719e-12,0.0002874136904761904,0.0,False
38,1,CH1,4.591755e-06,9.120000000000008e-08,2.7486433333335398e-11,0.0003815357142857142,0.0,False
39,1,CH1,5.314955e-06,7.519999999999972e-08,2.461626666666851e-11,0.00042402083333333327,0.0,False
40,1,CH1,5.828555e-06,2.015999999999999e-07,1.348405952381054e-10,0.0012612232142857143,0.0,False
41,1,CH1,6.105355e-06,4.959999999999949e-08,1.6778952380953635e-11,0.00041018154761904757,0.0,False
42,1,CH1,7.182155e-06,2.560000000000023e-08,6.705190476190978e-12,0.0002995416666666666,0.0,False
43,2,CH1,-1.893525e-06,7.519999999999993e-08,2.3472100000001762e-11,0.00034552380952380946,0.0,False
44,2,CH1,-1.696725e-06,5.4400000000000064e-08,1.805746666666802e-11,0.00039909523809523805,0.0,False
45,2,CH1,-1.239125e-06,2.7199999999999926e-08,7.224219047619589e-12,0.00030281547619047616,0.0,False
46,2,CH1,-1.178325e-06,1.6160000000000007e-07,8.620119047619694e-11,0.0008179196428571428,1.0,False
47,2,CH1,-9.47925e-07,4.592e-07,3.5286895714288364e-10,0.0017358511904761902,2.0,False
48,2,CH1,-4.39125e-07,2.48e-07,1.3589825714286734e-10,0.0009040803571428572,1.0,False
49,2,CH1,-1.6725e-08,6.288e-07,2.8203846761906876e-09,0.010986446428571427,1.0,False
